set_id;ver_id;reference_yt_id;yt_id;sample_group;worker_ind0;worker_ind1;worker_ind2;worker_ind3;worker_ind4;origin;seed;nlabel_mturk;label_mturk;label_expert;nlabel_expert;category_expert;nlabel;label;expert_id;music_ratio
2195;18;j7JF6tf7OSQ;e_fZbUpGplA;DisAgrMus;1;1;1;1;3;expert;False;1;Non-Version;Version;2;Song: Mashup/Remix;2;Version;0;0.975270663471171
2195;18;j7JF6tf7OSQ;j1ZkAKLL_hA;DisAgrTxt;2;2;2;2;2;expert;False;2;Version;Version;2;Song: Slowed/Spedup;2;Version;0;0.990403893773034
2195;18;j7JF6tf7OSQ;mvxQYPR4lmU;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.986255427585318
2215;13;JBWQqWxTNQk;MYPJOCxSUFc;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.999814651523702
2215;13;JBWQqWxTNQk;Otxb1x3Y3xI;DisAgrTxt;1;1;1;0;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.757789167212995
2215;13;JBWQqWxTNQk;V27ISDEbZ_Y;DisAgrTxt;2;2;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.97433785831227
2215;13;JBWQqWxTNQk;bJGfLjTPGd8;DisAgrTxt;1;1;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.985399346439027
2215;13;JBWQqWxTNQk;hlkEQXUdb0E;DisAgrMus;0;0;0;0;0;expert;False;0;No Music;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.961374918619792
2215;13;JBWQqWxTNQk;ilzvuie7Bks;DisAgrMus;1;1;1;2;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.990061540115038
2215;13;JBWQqWxTNQk;l3LFML_pxlY;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.995624074835526
2215;13;JBWQqWxTNQk;tiDuEtS94Rg;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.986820341320233
2215;13;JBWQqWxTNQk;wzUEL7vw60U;MutUnc;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.974944146245504
2273;16;DYxWF-A2zq4;BPiW0tkWfeg;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.899542859342583
2273;16;DYxWF-A2zq4;DLOth-BuCNY;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.830973254788306
2273;16;DYxWF-A2zq4;KGD2N5hJ2e0;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.988484964210894
2273;16;DYxWF-A2zq4;RpoSnnjJ4YI;DisAgrTxt;2;2;2;2;2;expert;False;2;Version;Version;2;Song: Instrumental;2;Version;0;0.963554056892366
2273;16;DYxWF-A2zq4;TMiAQPABgHA;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.994327698390763
2273;16;DYxWF-A2zq4;f88FmExeyQ8;DisAgrTxt;2;2;2;2;2;expert;False;2;Version;Version;2;Song: Instrumental;2;Version;0;0.979151850817331
2273;16;DYxWF-A2zq4;pldftoUbM80;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.975472226170072
2273;16;DYxWF-A2zq4;s9NIBZfVBW4;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.852154836877244
2273;16;DYxWF-A2zq4;wTaPhQAZdzA;DisAgrTxt;2;2;2;2;2;expert;False;2;Version;Version;2;Song: Instrumental;2;Version;0;0.969902200617929
2286;15;ky4xcWU7Z2U;-oKl_4p-4Hc;DisAgrMus;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.988047115586506
2286;15;ky4xcWU7Z2U;0OFpWbD2tTA;MutUnc;0;0;1;0;3;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.510387326243729
2286;15;ky4xcWU7Z2U;N9SC2beS06g;DisAgrTxt;0;0;0;0;3;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
2286;15;ky4xcWU7Z2U;esHUkiNnwDc;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.955123886189906
2286;15;ky4xcWU7Z2U;fV6bWK1ik6w;DisAgrTxt;0;0;0;0;2;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.555757990056818
2286;15;ky4xcWU7Z2U;flQM49WaCdw;DisAgrTxt;2;2;2;2;1;expert;False;2;Version;Version;2;Video: Low Fidelity;2;Version;0;0.129566053556218
2286;15;ky4xcWU7Z2U;jQKYFUDY_9g;DisAgrMus;1;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.96719247141192
2286;15;ky4xcWU7Z2U;mWipwfGYHj8;MutUnc;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.976398715547079
2286;15;ky4xcWU7Z2U;oMAo-RXkESk;DisAgrMus;1;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.605305153557786
2447;0;YQWszrZHBPI;7vK9McSCTbs;MutUnc;0;1;1;;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.718407103112313
2447;0;YQWszrZHBPI;B5-uZrQRJBo;DisAgrTxt;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.874796183792051
2447;0;YQWszrZHBPI;ImcUew3UM9U;DisAgrTxt;2;2;0;;;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.563334187663409
2447;0;YQWszrZHBPI;JihkKt-t8dg;DisAgrMus;1;2;1;;;expert;False;2;Version;Version;2;Song: Instrumental;2;Version;0;0.98716030499793
2447;0;YQWszrZHBPI;ROdEL1jlS98;DisAgrMus;2;2;2;;;expert;False;2;Version;Version;2;Song: Instrumental;2;Version;0;0.973707795374602
2447;0;YQWszrZHBPI;TFjmvfRvjTc;MutUnc;1;1;2;;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.975277320567507
2447;0;YQWszrZHBPI;Ut1VsxWbcVE;DisAgrMus;2;2;3;;;expert;False;1;Non-Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.991654309022774
2447;0;YQWszrZHBPI;YKiWpaMkU08;DisAgrTxt;0;0;3;;;expert;False;0;No Music;No Music;0;Video: Similar Metadata;0;No Music;0;0.0872819571659482
2447;0;YQWszrZHBPI;Yfzrig2TpbY;MutUnc;2;1;1;;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.972582430545782
2487;29;QKPGbEeuywc;70u2F_ryLDM;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.96638752140411
2487;29;QKPGbEeuywc;9zneipHoPhA;DisAgrMus;1;0;0;1;0;expert;False;0;No Music;Non-Version;1;Video: Low Fidelity;1;Non-Version;0;
2487;29;QKPGbEeuywc;D1FrGRKoHpk;DisAgrTxt;2;0;1;1;3;expert;False;2;Version;Version;2;Video: Low Fidelity;2;Version;0;0
2487;29;QKPGbEeuywc;DjMnUk6VWVs;MutUnc;1;2;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.983104111078217
2487;29;QKPGbEeuywc;VNkV6OTrstI;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Video: Low Fidelity;1;Non-Version;1;0.998586071275685
2487;29;QKPGbEeuywc;hqL_RJ3DisU;DisAgrMus;2;2;2;3;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.957583914218177
2487;29;QKPGbEeuywc;s1ZNGm04B5E;MutUnc;1;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.984815496708769
2487;29;QKPGbEeuywc;uZgyjmtYevM;DisAgrMus;2;3;2;1;1;expert;False;1;Non-Version;Version;2;Video: With Non-Music;2;Version;0;0.819568750757865
2487;29;QKPGbEeuywc;vsSZU2SOpvM;DisAgrTxt;2;1;2;1;1;expert;False;1;Non-Version;Version;2;Video: Low Fidelity;2;Version;0;0.7718285897739
2618;1;u0XxFRuyD_s;26PAgklYYvo;MutUnc;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.946304560311664
2618;1;u0XxFRuyD_s;4Px6kJ_D8kM;DisAgrTxt;1;0;;;;expert;False;0;No Music;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.573910803898106
2618;1;u0XxFRuyD_s;Q2Qy612cNrE;DisAgrTxt;1;0;;;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.0646282566518847
2618;1;u0XxFRuyD_s;Wq8BqYus40A;DisAgrMus;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;
2618;1;u0XxFRuyD_s;_6FBfAQ-NDE;DisAgrTxt;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.992171414341636
2618;1;u0XxFRuyD_s;dSDehTfGYK4;MutUnc;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.999620581937123
2618;1;u0XxFRuyD_s;gLFWRDsx5AI;DisAgrMus;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.969033591863237
2618;1;u0XxFRuyD_s;pT_Y-eodTv4;MutUnc;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.974859153783096
2618;1;u0XxFRuyD_s;sRYLFVOY1RI;DisAgrMus;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.99731319342236
2619;9;L7BjF2rceTw;1SIXIHDcKEg;DisAgrMus;0;2;1;2;1;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.989259474019069
2619;9;L7BjF2rceTw;AwgHRodnKcc;DisAgrTxt;3;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.343986036602734
2619;9;L7BjF2rceTw;OhKR61y7SlQ;DisAgrTxt;2;2;0;2;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.86399848550053
2619;9;L7BjF2rceTw;Pp8sHP-s87I;MutUnc;1;1;2;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;1;0.983961084767496
2619;9;L7BjF2rceTw;QktsXHD9dlQ;MutUnc;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.990670008699107
2619;9;L7BjF2rceTw;RbBb7IMvMaw;MutUnc;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.494289233851195
2619;9;L7BjF2rceTw;WOa-HA3MoVQ;DisAgrMus;3;2;1;2;1;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.807994463232303
2619;9;L7BjF2rceTw;yIf3aQG56pE;DisAgrMus;3;2;1;2;1;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.945778777689873
2619;9;L7BjF2rceTw;z5thQUS3ZcU;DisAgrTxt;0;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.49465314142641
2629;15;oriSHsk9NSU;AI6xqaIYdtE;DisAgrMus;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.631813124522658
2629;15;oriSHsk9NSU;EOUwgedjcMA;DisAgrTxt;0;0;;;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
2629;15;oriSHsk9NSU;G3DOX4_gDvA;DisAgrMus;1;0;;;;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.651110727024607
2629;15;oriSHsk9NSU;GsO-lTg2JyE;MutUnc;0;0;;;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.0629178031975276
2629;15;oriSHsk9NSU;J4d53HYxliA;DisAgrTxt;0;0;;;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.305448333898655
2629;15;oriSHsk9NSU;M5qgX-ln5L8;MutUnc;1;1;;;;expert;False;1;Non-Version;Non-Version;1;Video: In-Background;1;Non-Version;0;0.964128044654939
2629;15;oriSHsk9NSU;T2Wc43kBLYs;DisAgrTxt;0;0;;;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
2629;15;oriSHsk9NSU;WcWA1LoeWU4;DisAgrMus;1;2;;;;expert;False;1;Non-Version;Non-Version;1;Video: Low Fidelity;1;Non-Version;0;0.960605362759003
2629;15;oriSHsk9NSU;_N4SHZ58Jz4;MutUnc;2;0;;;;expert;False;1;Non-Version;Non-Version;1;Video: In-Background;1;Non-Version;0;0.262965427978844
2666;12;oB1p7b6emAg;3Bg0qAFimUU;DisAgrTxt;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.992243136827689
2666;12;oB1p7b6emAg;7pdQpDUNJsw;DisAgrTxt;1;2;1;;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.983541975488634
2666;12;oB1p7b6emAg;7wwnL9bt67Q;DisAgrMus;1;3;1;;;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.820819520343735
2666;12;oB1p7b6emAg;CMWLX0KXwF4;DisAgrMus;1;2;1;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;
2666;12;oB1p7b6emAg;N9zWVQ5zXBk;DisAgrTxt;0;0;0;;;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
2666;12;oB1p7b6emAg;avabPY3XgRc;DisAgrMus;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.968125753955952
2666;12;oB1p7b6emAg;cq0-jIOxz4I;MutUnc;1;2;1;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.875070096892132
2666;12;oB1p7b6emAg;dsgBpsNPQ50;MutUnc;1;1;1;;;worker;False;1;Non-Version;;;;1;Non-Version;;0.978841230799097
2666;12;oB1p7b6emAg;lrXIQQ8PeRs;MutUnc;1;3;1;;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.97383101613898
2858;15;UtZWYsJlGPo;8-dnB9yi_0o;DisAgrTxt;2;1;2;2;3;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.958177639327887
2858;15;UtZWYsJlGPo;BZpctyg1Wzo;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.988066951187445
2858;15;UtZWYsJlGPo;D5bIw_tkigc;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
2858;15;UtZWYsJlGPo;DE_tMA5KoZc;DisAgrTxt;1;3;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.928356291118421
2858;15;UtZWYsJlGPo;G87V04tdTRY;DisAgrMus;1;1;1;1;3;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;1;
2858;15;UtZWYsJlGPo;GKxKoE8TI3s;MutUnc;1;2;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.844837153008644
2858;15;UtZWYsJlGPo;VRlb0ev-4ZM;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.995656635074987
2858;15;UtZWYsJlGPo;eIMOMeah6Ug;MutUnc;2;1;2;2;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.672083786468581
2858;15;UtZWYsJlGPo;nEs6rimk5Nc;DisAgrMus;1;2;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.888405775421685
2917;1;TsjJeBpsU-o;94KeG9wvoo8;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.988065464204256
2917;1;TsjJeBpsU-o;F1DJFNSideQ;DisAgrMus;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.994484419389205
2917;1;TsjJeBpsU-o;RpNMeQEPOIY;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.870901437221822
2917;1;TsjJeBpsU-o;Y4E3tHaZBlc;DisAgrMus;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.905185941941268
2917;1;TsjJeBpsU-o;cy1bFI9zi4k;MutUnc;1;1;1;1;0;worker;False;1;Non-Version;;;;1;Non-Version;;0.505927159978372
2917;1;TsjJeBpsU-o;pvFoFe6iepU;DisAgrTxt;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.995971131056882
2917;1;TsjJeBpsU-o;t8GwcPNw0XY;MutUnc;1;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.989226203614792
2917;1;TsjJeBpsU-o;vmRG4tWkWa8;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.999224417403975
2917;1;TsjJeBpsU-o;yA6ssDKVbOc;DisAgrMus;1;1;2;1;0;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.999306521963062
3005;3;P_95DOmt9Bc;-RRmpx04_Mw;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.273894029042343
3005;3;P_95DOmt9Bc;0XPQaBhxnsQ;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.957194718070652
3005;3;P_95DOmt9Bc;G2r7mRQX870;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.808292468486388
3005;3;P_95DOmt9Bc;KTzmzrruHwc;DisAgrMus;1;1;2;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;1;0.993014072475807
3005;3;P_95DOmt9Bc;L5V9nK7-OkM;MutUnc;1;2;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;1;0.991500595868644
3005;3;P_95DOmt9Bc;ScNNfyq3d_w;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.882184747840854
3005;3;P_95DOmt9Bc;gQs2V6JHhvM;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.471494168501018
3005;3;P_95DOmt9Bc;nIrHyJz_f28;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.43270534389476
3005;3;P_95DOmt9Bc;us0rNwyKUHw;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
3016;15;R0HUOfpQI_g;8Zqg5k_GUx4;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.984610061275747
3016;15;R0HUOfpQI_g;DjdFn1RYHDE;MutUnc;0;0;0;0;0;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.770557026511671
3016;15;R0HUOfpQI_g;IwEyD7HF7A0;DisAgrMus;1;1;2;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.92324831448248
3016;15;R0HUOfpQI_g;SQTHB4jM-KQ;MutUnc;1;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.985151922717066
3016;15;R0HUOfpQI_g;SudQcff1sGY;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
3016;15;R0HUOfpQI_g;XpTVaTeDafg;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;
3016;15;R0HUOfpQI_g;fLWMfNi_hyc;DisAgrMus;0;0;0;1;1;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.844407311635682
3016;15;R0HUOfpQI_g;nqd1S-ClkSk;DisAgrTxt;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.997701804357896
3016;15;R0HUOfpQI_g;xBYHFw0uhnE;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.0086736500539416
3039;8;kLNkBaMa_vc;HPjgBsYj-IA;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.995586295028112
3039;8;kLNkBaMa_vc;MA5Mf0M7ZRU;DisAgrMus;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.964910338672988
3039;8;kLNkBaMa_vc;NypxVn42SI0;DisAgrTxt;0;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.936944950579073
3039;8;kLNkBaMa_vc;QPAo0ReyCpE;MutUnc;2;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.996882570549839
3039;8;kLNkBaMa_vc;Rpq35wyDi7I;DisAgrMus;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.996717673157902
3039;8;kLNkBaMa_vc;Rxwm8tfJb84;MutUnc;1;1;1;1;0;worker;False;1;Non-Version;;;;1;Non-Version;;0.687140052064431
3039;8;kLNkBaMa_vc;d5PqVeex4QU;MutUnc;1;1;1;1;0;worker;False;1;Non-Version;;;;1;Non-Version;;0.99529015007768
3039;8;kLNkBaMa_vc;fllcrk-1jFo;DisAgrTxt;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.997592012238593
3039;8;kLNkBaMa_vc;gheUuf4Cmbs;DisAgrMus;3;2;1;1;2;expert;False;2;Version;Version;2;Song: Instrumental;2;Version;0;0.999951362325413
3100;5;4tDslyvh3g4;AHTMEsNVaUQ;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.771169892868193
3100;5;4tDslyvh3g4;D9GIFEA2aGw;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.682161939921326
3100;5;4tDslyvh3g4;LfmrHTdXgK4;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.89359325464221
3100;5;4tDslyvh3g4;MQgYzwUesJc;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.9805751640889
3100;5;4tDslyvh3g4;MXb4fybj724;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.976120452425373
3100;5;4tDslyvh3g4;REfpB2NVgtk;DisAgrMus;2;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.977217037119764
3100;5;4tDslyvh3g4;X4PWPDgBeSg;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.781513205693397
3100;5;4tDslyvh3g4;s_cHasJh3Jc;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.998430822161747
3100;5;4tDslyvh3g4;yvE_7lBJia4;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.9930959972804
3146;5;ppe93s21dBw;IJpwoQul69Y;DisAgrTxt;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.995848048010538
3146;5;ppe93s21dBw;KmIkJgHISMo;DisAgrMus;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.931179160126848
3146;5;ppe93s21dBw;RWCSx1DxzhU;DisAgrTxt;1;1;0;0;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;
3146;5;ppe93s21dBw;ThjbFUX0gHA;DisAgrMus;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.47316956964778
3146;5;ppe93s21dBw;XUIXIfm4wQY;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.999535496606904
3146;5;ppe93s21dBw;dVA-1iJxRQI;DisAgrMus;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.990368480413732
3146;5;ppe93s21dBw;i3EwbusVXTY;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.999237110439373
3146;5;ppe93s21dBw;l0q7MLPo-u8;MutUnc;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;1;0.975375536636727
3146;5;ppe93s21dBw;nZQFXYPNx8E;DisAgrTxt;0;0;0;0;;expert;False;0;No Music;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.726435959144129
3147;12;8NZBljRfXjU;3HMRLEceXMM;DisAgrTxt;1;1;1;2;;worker;False;1;Non-Version;;;;1;Non-Version;;0.992554465779303
3147;12;8NZBljRfXjU;4VxdufqB9zg;MutUnc;3;1;1;3;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.980314650949558
3147;12;8NZBljRfXjU;CxVw_2JWVEk;DisAgrMus;0;0;1;0;;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.990410097889691
3147;12;8NZBljRfXjU;WXBHCQYxwr0;DisAgrTxt;2;1;1;3;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.87428953109249
3147;12;8NZBljRfXjU;_wsMEj2ZfW8;MutUnc;2;1;1;3;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.999748980123695
3147;12;8NZBljRfXjU;dBF78tA443A;DisAgrMus;2;1;1;3;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.924456887167008
3147;12;8NZBljRfXjU;rsHoLaYfk3M;DisAgrMus;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.999709173190619
3147;12;8NZBljRfXjU;v2AC41dglnM;MutUnc;3;1;1;3;;expert;False;1;Non-Version;Non-Version;1;Song: Same Genre;1;Non-Version;0;0.991022163790115
3147;12;8NZBljRfXjU;z8N8SSdvEjk;DisAgrTxt;1;1;1;3;;worker;False;1;Non-Version;;;;1;Non-Version;;0.98241953675176
3218;10;U7s-EH1Bmbk;5xx42_UGZvM;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.98014708199322
3218;10;U7s-EH1Bmbk;6_bNHDxQZ4Q;DisAgrMus;1;1;1;1;3;worker;False;1;Non-Version;;;;1;Non-Version;;0.895111506633976
3218;10;U7s-EH1Bmbk;BncXzyjdREc;MutUnc;1;1;1;2;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.925009714496073
3218;10;U7s-EH1Bmbk;GtPX1KL5Z80;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.970014872501136
3218;10;U7s-EH1Bmbk;NFDxuP81kX4;DisAgrTxt;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.914388312904349
3218;10;U7s-EH1Bmbk;V2ozifSOizM;DisAgrTxt;2;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.035694679054054
3218;10;U7s-EH1Bmbk;cE-bnWqLqxE;DisAgrMus;1;1;1;2;2;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;1;0.990877037489013
