;set_id;ver_id;title;performer;yt_id;status
2552801;629;2;(You Make Me Feel Like) A Natural Woman;Carole King;0hgfwjC8gJs;1
2552802;629;3;(You Make Me Feel Like) A Natural Woman;Los Blues;7PhSzQtFKjc;1
2552803;629;4;Natural Woman;The Brockingtons;oIomjs4JHQc;1
2552804;629;5;(You Make Me Feel Like) A Natural Woman;Ocean;TmZdy39W9TA;1
2552805;629;6;Natural Man;Bobby Womack;vp735Lu7dD8;1
2552806;629;7;(You Make Me Feel Like) A Natural Woman;The Baron Von Ohlen Quartet;ghJN8ZyJOKY;1
2552807;629;8;(You Make Me Feel Like) A Natural Man;Rod Stewart;U8CcMge_tN8;1
2552808;629;9;Natural Woman;Jody Miller;g4dOXZR81oM;1
2552809;629;10;(You Make Me Feel Like) A Natural Woman;Bonnie Tyler;kTsg2CSKhcw;1
2552810;629;11;(You Make Me Feel Like) A Natural Woman;Michelle Goulet;D8SbegkuL70;1
2552811;629;12;(You Make Me Feel Like) A Natural Man;James Ingram;mogsEYrHUvM;1
2552812;629;13;Natural Woman;Joyce Sims;zvoIGswwcWs;1
2552813;629;15;Aretha Franklin Medley;Wendy Moten;bIQcfvALvio;1
2552814;629;17;(You Make Me Feel Like) A Natural Woman;Celine Dion;3uRFYBeUck8;1
2552815;629;18;(You Make Me Feel Like) A Natural Woman;Mary J. Blige;EBxk1Oq_ysE;1
2552816;629;19;Natural Woman;Eva Cassidy;6wOda65pm6U;1
2552817;629;20;Natural Woman;Barbara Dickson;L3hgWdYEA4I;1
2552818;629;21;(You Make Me Feel Like) A Natural Woman;Kelly Clarkson;1vZ00h_crSw;1
2552819;629;22;Natural Woman;Me First and The Gimme Gimmes;zLFT-OagQyc;1
2552820;629;23;Natural Woman;Sara Niemietz;EUtWB7Orkh8;1
2552821;629;24;A Natural Woman;Sarah Connor;ZLY-FUi-8wQ;1
2552822;629;25;A Natural Woman;Johanna Grüssner;47Py4j_MUzU;1
2552823;629;26;You Make Me Feel Like a Natural Woman;Marcia Hines;EOBbf1Dvh5g;1
2552824;629;27;Natural Woman;Katie Stelmanis;U39aqmk3iWQ;1
2552825;629;28;(You Make Me Feel Like) A Natural Woman;The Sing-Off Contestants;iTAgwH4DBTE;1
2552826;629;29;You Make Me Feel Like a Natural Woman;Susan Wong;3AwhTUAari8;1
2552827;629;30;Natural Woman;Gloria Estefan featuring Carole King;z7H7bLmqxr8;1
2552828;629;31;(You Make Me Feel Like) A Natural Woman;Jessie Mueller & Ensemble;15ix3mWpLiI;1
2552829;629;32;A Natural Woman (You Make Me Feel Like);Cristina Zavalloni with Uri Caine;7YKYwF-223Q;1
2552830;629;33;A Natural Woman;Buddy Terry;utZ73ATpdjA;1
2552831;629;34;Natural Woman;Ray Bryant;V8i147_zGDQ;1
2552832;629;35;A Natural Woman (You Make Me Feel Like);Doky Brothers;1agXUAHRxlo;1
2651399;667;0;All Along the Watchtower;The Jimi Hendrix Experience;TLV4_xaYynY;1
2651400;667;1;All Along the Watchtower;The Alan Bown;aMSgtlUA2Zs;1
2651401;667;2;All Along the Watchtower;The Nashville Teens;gBI6uM_rj_8;1
2651402;667;3;All Along the Watchtower;Brewer & Shipley;KajCpahZdHg;1
2651403;667;4;All Along the Watchtower;The Brothers and Sisters of Los Angeles;TfK6UIvrbuo;1
2651404;667;5;All Along the Watchtower;Affinity;gt0Ep-dcqG8;1
2651405;667;6;All Along the Watchtower;Barbara Keith;hYL9DOifo04;1
2651406;667;7;All Along the Watchtower;Bobby Womack;YkhrEAXlq2A;1
2651407;667;8;All Along the Watchtower;Dave Mason;01Bd2W2XAo0;1
2651408;667;9;All Along the Watchtower;Werner Lämmerhirt Session;Ik15rdih79o;1
2651409;667;10;All Along the Watchtower;Spirit;iqadp948R7c;1
2651410;667;11;All Along the Watchtower;XTC;6qXxOSYZi7U;1
2651411;667;12;All Along the Watchtower;Buffalo;BJgrZR7_Zks;1
2651412;667;13;All Along the Watchtower;Michael Hedges;lJX-xDdOA_8;1
2651413;667;14;All Along the Watchtower;Giant Sand;HWRB_Rr7DgQ;1
2651414;667;15;All Along the Watchtower;U2;O2Fu8kSlmTw;1
2651415;667;16;All Along the Watchtower;Indigo Girls;2LXeH0xWBLY;1
2651416;667;17;All Along the Watchtower;Neil Young;1DBewzgXgYk;1
2651417;667;18;All Along the Watchtower;Marius Müller's Funhouse;5Q3rcO2T5HU;1
2651418;667;19;All Along the Watchtower;Big Fat Snake;jPiW5FQxMHM;1
2651419;667;20;All Along the Watchtower;The Hamsters;mCW0QmIodvU;1
2651420;667;21;All Along the Watchtower;Dave Matthews Band;4u6yc52EO-U;1
2651421;667;22;All Along the Watchtower;June Tabor;mgPWZ-0bQds;1
2651422;667;23;All Along the Watchtower;Dave Mason and Jim Capaldi;KAWFeCh3vy8;1
2651423;667;24;All Along the Watchtower;Aynsley Lister;fd_gmHBz7d8;1
2651424;667;25;All Along the Watchtower;Larry McCray;lAPhD2u1RWA;1
2651425;667;26;All Along the Watchtower;Tolo Marton;yZoz27renAc;1
2651426;667;28;All Along the Watchtower;Taj Mahal & The Hula Blues;OzNdg8YMlE0;1
2651427;667;29;All Along the Watchtower;Paul Weller;Roo3ZrpRJLM;1
2651428;667;30;All Along the Watchtower;Cary August;vpO9tIMo4dE;1
2651429;667;31;All Along the Watchtower;Bryan Ferry;Qe_6U3ngPyM;1
2651430;667;32;All Along the Watchtower;The Fratellis;HXkgY9vAa3Y;1
2651431;667;33;All Along the Watchtower;Eddie Vedder and The Million Dollar Bashers;OqutXNkBD3o;1
2651432;667;34;All Along the Watchtower;Bear McCreary featuring BT4;eXhulqb9prU;1
2651433;667;35;All Along the Watchtower;Chris de Burgh;J6k8ic49vpI;1
2651434;667;36;All Along the Watchtower;Pat Guadagno & Tired Horses;X4jGLwcVL90;1
2651435;667;37;All Along the Watchtower;The Persuasions;PcLpJdSwe20;1
2651436;667;38;All Along the Watchtower;Candlemass;nGal5a1slHw;1
2651437;667;39;All Along the Watchtower (Sad Eyed Lady of the Lowlands);Winston Apple;YUhgYmF4mWo;1
2651438;667;40;All Along the Watchtower;Blug;FvfBlCUyDx8;1
2651439;667;42;All Along the Watchtower;The Jeff Healey Band;4now7JcPz0Q;1
2651440;667;43;All Along the Watchtower;Eef Barzelay;U99RUpK2OdA;1
2651441;667;44;All Along the Watchtower;Wilton Felder;RIBYrVxHikg;1
2651442;667;45;All Along the Watchtower;Brian Bromberg;qUTSs6Ai4E4;1
2651443;667;46;D'en haut de la tour de guet;Francis Cabrel;bely7vp01p0;1
2777399;694;0;"Route ""90""";"Clarence ""Bonton"" Garlow and His Orchestra";Fr4DkeOLIbY;1
2777400;694;1;Route 90;Johnny Winter;UX25exUP5gA;1
2777401;694;2;Route 90;Los Lobos & Lalo Guerrero;xJQ1-7FBTkg;1
2777402;694;3;Sweet Little Sixteen;Chuck Berry;OhcDCZv1mwY;1
2777403;694;4;Sweet Little Sixteen;Michael Cox with The Charles Blackwell Orchestra;u8dMCI_36nQ;1
2777404;694;5;Sweet Little Sixteen;Vince Taylor et ses play-boys;5oo0JHSz8LA;1
2777405;694;6;Sweet Little Sixteen;Ted Daigle;qKkeV9sEg0I;1
2777406;694;7;Sweet Little Sixteen;Jerry Lee Lewis;cHrC5Ikhe6Q;1
2777407;694;8;Sweet Little Sixteen;Don Lang & The Twisters;N3txLhcM7HY;1
2777408;694;9;Sweet Little Sixteen;Bobby Vee and The Crickets;e0mOBJWMpto;1
2777409;694;10;Sweet Little Sixteen;Billy Fury and The Tornados;fRTpsS5eVPs;1
2777410;694;11;Sweet Little Sixteen;Jerry Williams & The Violents;UGOJtWkb7Ak;1
2777411;694;13;Sweet Little Sixteen;The Searchers;Fd1-gCly5mM;1
2777412;694;14;Sweet Little Sixteen;Pat Boone;SzeLvc3LZGY;1
2777413;694;15;Sweet Little Sixteen;Jim & Jesse and The Virginia Boys;7khCYzsgxrQ;1
2777414;694;16;Sweet Little Sixteen;The Animals;uF4bYlds7fY;1
2777415;694;17;Sweet Little Sixteen;The Hollies;gy_PpTpqTLE;1
2777416;694;18;Sweet Little Sixteen;The Black Batmen;JdejUDXjusA;1
2777417;694;19;Sweet Little Sixteen;Ten Years After;RJvnKQ11tvw;1
2777418;694;20;Sweet Little Sixteen;Eddie Cochran;MXGGk4I0pRM;1
2777419;694;21;Sweet Little Sixteen;Roy Black - Orchester Hans Bertram;6d553WzpA6s;1
2777420;694;22;Sweet Little Sixteen;Bob Mitchell Orchestra;eIVQNDcfDWA;1
2777421;694;24;Sweet Little Sixteen;John Lennon;HrnDRzQ6dro;1
2777422;694;25;Sweet Little Sixteen;The Beatles;fTomm9sHUPA;1
2777423;694;27;Sweet Little Sixteen;Shakin' Stevens and The Sunsets;QUtLjZgZPJc;1
2777424;694;28;Sweet Little Sixteen;The Milkshakes;Ake_6_wJ9yU;1
2777425;694;29;Sweet Little Sixteen;The Count Bishops;Byuaxea0CkM;1
2777426;694;30;Sweet Little Sixteen;The Pete Best Band;IfiKCl3K0Zg;1
2777427;694;31;Sweet Little Sixteen;Jerry Lee Lewis with Ringo Starr;-LgrPNGEQpc;1
2777428;694;32;Sweet Little Sixteen;Arlen Roth;ZKR2wTJh03s;1
2777429;694;33;Sweet Little Sixteen;Cliff Richard;x_QkY8g_fHU;1
2777430;694;34;Surfin' U.S.A.;The Hollyridge Strings;CwP5yF7N1IQ;1
2777431;694;35;Sweet Little Sixteen;Bill Black's Combo;KoijT10BhSA;1
2777432;694;36;Surfin' U.S.A.;Beach Boys;EDb303T-B1w;1
2777433;694;37;Surfin' U.S.A.;The Astronauts;qe1CzZte7s8;1
2777434;694;39;Surfin' USA;Leif Garrett;W9V9mTIOv_4;1
2777435;694;41;Surfin' U.S.A.;Papa Doo Run Run;GsEri_dJVm4;1
2777436;694;42;Surfin' USA;French Frith Kaiser Thompson;awkSF3wAdts;1
2777437;694;43;Surfin' USA;Muppets;6hGQUOsntKo;1
2777438;694;44;Surfin' USA;Pennywise;rvs2J1-Hn8g;1
2777439;694;45;Surfin' USA;Blind Guardian;TdXD7XCMc-c;1
2777440;694;46;Surfin' USA - You're Welcome;Melt-Banana;eClos2a-Lm4;1
2777441;694;47;Surfin' USA;Melt-Banana;ZUhFMEPoao0;1
2777442;694;48;Surfin' USA;William Hung;o00hLBXiP_c;1
2777443;694;49;Surfin' USA;Four Vegas;rqxPgxYgA8I;1
2777444;694;50;Surfin' USA;Chris Farmer;mE0AO7koUmA;1
2777445;694;51;Surfin' USA;The Vamps;olWzDYN4tTs;1
2777446;694;52;Search and You'll Get Saved;ApologetiX;zZeNeTyv1NU;1
2777447;694;53;T'as seize ans demain;Dick Rivers;tsTtHlISft4;1
2851977;724;0;We Can Work It Out;The Beatles;Qyclqo_AV2M;1
2851978;724;1;We Can Work It Out;The Hollyridge Strings;2Lug3aKIENM;1
2851979;724;2;We Can Work It Out;Twice as Much;ANgOEKDR9JY;1
2851980;724;3;We Can Work It Out;Petula Clark;FzIgICuUF6w;1
2851981;724;4;We Can Work It Out;Fever Tree;VKlau-CFLSg;1
2851982;724;5;a) Exposition b) We Can Work It Out;Deep Purple;aPRwZ4Q6_BQ;1
2851983;724;6;We Can Work It Out;Caterina Valente;A_fdMTa4ksA;1
2851984;724;8;We Can Work It Out / Working;Ache;quHNdrkNmtY;1
2851985;724;9;We Can Work It Out;Johnny Mathis;C2631w7eQFI;1
2851986;724;10;Medley: Hello/Goodbye - We Can Work It Out;James Darren;5GZc46fRlq8;1
2851987;724;11;We Can Work It Out;Barbara Dickson;fJw68VDF4Ws;1
2851988;724;12;We Can Work It Out;The Chris Farlowe Band;fotLZBjZjzw;1
2851989;724;13;We Can Work It Out;Humble Pie;niTeb4SoE0A;1
2851990;724;14;We Can Work It Out;Mike Harrison;N8snON5I3Ew;1
2851991;724;15;We Can Work It Out;The Four Seasons;C7m8Pi-UeHY;1
2851992;724;16;We Can Work It Out;Sam & Dave;c8Na6S5IHmc;1
2851993;724;17;We Can Work It Out;Melanie;23aMR3FUYtA;1
2851994;724;20;We Can Work It Out;Chaka Khan;lfa7NjQx5fk;1
2851995;724;21;We Can Work It Out;Tesla;8FTIL2wlIMM;1
2851996;724;22;We Can Work It Out;Paul McCartney;BbRuKPKZ7dM;1
2851997;724;23;We Can Work It Out;King Missile;TlOIXFkVK18;1
2851998;724;24;We Can Work It Out;Hugh Hopper & Kramer;f2VE3gIVKkU;1
2851999;724;25;We Can Work It Out;Phil Keaggy & PFR;gh68O_LS_XM;1
2852000;724;26;We Can Work It Out;Shelter;IxygThsQkvs;1
2852001;724;28;We Can Work It Out;Heather Nova;VUunSZkaVgU;1
2852002;724;29;We Can Work It Out;Emmanuel Santarromana;ZO3aOWTm_m4;1
2852003;724;30;We Can Work It Out;David Archuleta;cggboGio5ww;1
2852004;724;31;We Can Work It Out;Bethany Dillon;QGS1OY68HYg;1
2852005;724;32;We Can Work It Out;Alex Ligertwood;tNZOXC_eZ1s;1
2852006;724;33;We Can Work It Out;The Slackers;qKRBTYrV1ZI;1
2852007;724;34;We Can Work It Out;Harold Sanditen;sDdej_ciDJA;1
2852008;724;35;We Can Work It Out;Roberta Flack;EvDKTDL0qm4;1
2852009;724;36;We Can Work It Out;Mike Massé feat. Jeff Hall;9nPZE2DCZpY;1
2852010;724;37;We Can Work It Out;Thunder;ONOgzXH10EI;1
2852011;724;38;We Can Work It Out;The Woofers and Tweeters Ensemble;gfsLB9Dnv1A;1
2852012;724;39;We Can Work It Out;The Superpickers;pS_r8URof_E;1
2852013;724;40;Nelle mani tue;Mike Liddell & Gli Atomi;MRwLYiFxaXI;1
2852014;724;41;Nelle mani tue;Augusto Righetti and His Charly's Team;MAJuH8jqFfY;1
2962139;765;0;Gilligan's Island (Stairway);Little Roger & The Goosebumps;Mg-MuLvAQe4;1
2962140;765;4;Stairway to Heaven;Vegimite Reggae;D3kKHhh1NdU;1
2962141;765;5;Stairway to Heaven;Nick Barker and The Reptiles;4KUZrpzXh0Y;1
2962142;765;7;Stairway to Heaven;Redd Kross;LKi4NSZiSd4;1
2962143;765;9;Stairway to Heaven;Siiri, Boris Björn  Bagger & the International Acoustic Band;Texo7snpadA;1
2962144;765;12;Stairway to Heaven;Dolly Parton;vp8-tJTUWto;1
2962145;765;13;Stairway to Heaven;White Skull;4YpfaqU55dM;1
2962146;765;16;Stairway to Heaven;Dweezil Zappa, Michael White, Billy Sherwood, Vinnie Colaiuta;A96gCXHh8cg;1
2962147;765;17;Stairway to Heaven;Mary J. Blige;Z8ZJVZ9eHNI;1
2962148;765;18;Stairway to Heaven;Kelly Blair Bauman;KZqOQ081cyg;1
2962149;765;19;Stairway to Heaven;Simone Kopmajer;f-ce6mYmGRo;1
2962150;765;20;Stairway to Heaven;VSOP;GO8KjD3UviQ;1
2962151;765;23;Stairway to Heaven;Lore Constantine;idf40nd7wBY;1
2962152;765;24;Stairway to Heaven;Stephanie Jackson;svQD6mGDPXc;1
2962153;765;26;Stairway to Heaven;Acoustic Eidolon;VxQY_WoSEUQ;1
2962154;765;27;Stairway to Heaven;Michael Lucarelli;WvOl-2Er0ZU;1
2962155;765;30;Narrow Way to Heaven;ApologetiX;YaTQ7HMo1y4;1
2984987;794;0;Like - a - Rolling Stone;The Soup Greens;DIevcLfERW4;1
2984988;794;1;Like a Rolling Stone;Dino, Desi and Billy;Zcxb0oAwLgI;1
2984989;794;2;Like a Rolling Stone;The 4 Seasons;-osCIWKV1HI;1
2984990;794;3;Like a Rolling Stone;The Young Rascals;A8PcmOC07nw;1
2984991;794;4;Like a Rolling Stone;Cher;6IKC8gEO0mw;1
2984992;794;5;Like a Rolling Stone;The Lee Kings;x_znM908eA8;1
2984993;794;6;Like a Rolling Stone;The Creation;WL6LEnbK6Fs;1
2984994;794;7;Like a Rolling Stone;Lester Flatt & Earl Scruggs;5QBqx-oM11o;1
2984995;794;8;Like a Rolling Stone;Major Harris;MDcrYC_M9Go;1
2984996;794;9;Like a Rolling Stone;Phil Flowers & The Flower Shop;Kb-ZqLsUYWc;1
2984997;794;10;Like a Rolling Stone;Buddy Greco;IB7bdq6WSLI;1
2984998;794;12;Like a Rolling Stone;Hugo Montenegro;nmCUzxUwLcQ;1
2984999;794;13;Like a Rolling Stone;The Undisputed Truth;mu_Iky9n_TE;1
2985000;794;14;Like a Rolling Stone;Maxine Weldon;nmQVRr058G4;1
2985001;794;15;Like a Rolling Stone;Paper Lace;ODjNvwp0FpA;1
2985002;794;16;Like a Rolling Stone;Spirit;FWCxAElOSxM;1
2985003;794;17;Like a Rolling Stone;The Remains;V-gGOgEGuHs;1
2985004;794;18;Like a Rolling Stone;Johnny Thunders;MtkRn83bjhs;1
2985005;794;19;Like a Rolling Stone;Taxi Girl;gPkyf2vBgkI;1
2985006;794;20;Like a Rolling Stone;Judy Collins;T3_cgE8HzKo;1
2985007;794;21;Like a Rolling Stone;The Rolling Stones;aRYokc3VBC4;1
2985008;794;22;Like a Rolling Stone;John Mellencamp;za1fV9PuKuY;1
2985009;794;23;Like a Rolling Stone;The Wailing Souls;-FjofYzWEiA;1
2985010;794;34;Like a Rolling Stone;Green Day;sjNjv15pweQ;1
2985011;794;35;Like a Rolling Stone;Janet Planet;1vBSNzZznHA;1
2985012;794;36;Like a Rolling Stone;Engerling;rGTtqw8r_vQ;1
2985013;794;37;Like a Rolling Stone;Seal and Jeff Beck;CvxCbCvotpc;1
2985014;794;38;Like a Rolling Stone;World Party;4QEyBoKnBEk;1
2985015;794;39;Like a Rolling Stone;Paula West, The George Mesterhazy Quartet;zJGoGrG0h5g;1
2985016;794;40;Like a Rolling Stone;Sleepers' Reign;ufM_zhM566U;1
2985017;794;41;Like a Rolling Stone;Jerry Murad's Harmonicats;o_03pKGhYeE;1
2985018;794;43;Come una pietra scalciata;Articolo 31;0Niq5UxXaXQ;1
2985019;794;44;Como Uma Pedra a Rolar;Zé Ramalho;XWcX5FD-wJQ;1
3059237;838;0;Dancing in the Dark;Jack Barker;YUsoAPc-XI8;1
3059238;838;1;Dancing in the Dark;Bing Crosby;NF6E26Nx2NY;1
3059239;838;2;Dancing in the Dark;Bea Wain with Orchestra Under the Direction of Walter Gross;WTHbUD84IUg;1
3059240;838;3;Dancing in the Dark;Jo Stafford with Paul Weston and His Orchestra and The Starlighters;CzMzFLCFUdY;1
3059241;838;4;Dancing in the Dark;Ray Conniff and His Orchestra and Chorus;DYEZ303jRBg;1
3059242;838;5;Dancing in the Dark;Jackie Gleason;VCyq1ehAq-o;1
3059243;838;6;Dancing in the Dark;Sarah Vaughan;LJKgo5p4kJc;1
3059244;838;7;Dancing in the Dark;Felicia Sanders;YlD4zup3X3c;1
3059245;838;8;Dancing in the Dark;Frank Sinatra;lfn37D6Sj0o;1
3059246;838;9;Dancing in the Dark;Jane Morgan;CqidW368GTM;1
3059247;838;10;Dancing on the Ceiling / Dancing in the Dark;The Ray Conniff Singers;fs0AgyTK268;1
3059248;838;11;Dancing in the Dark;Teri Thornton;2g33ie1I09s;1
3059249;838;12;Dancing in the Dark;Connie Stevens;FYjG32Ff0Y4;1
3059250;838;13;Dancing in the Dark;The Castells;3soBUPX7774;1
3059251;838;14;Dancing in the Dark;Diamanda Galás;SiRliphW9ik;1
3059252;838;15;Dancing in the Dark;Meredith D'Ambrosio;TtGrYYTRcAg;1
3059253;838;16;Dancing in the Dark;Carol Fredette;DZDMjk_FgnI;1
3059254;838;17;Dancing in the Dark;Cy Walter;4MmQd6fYBKY;1
3059255;838;18;Dancing in the Dark;Morton Gould and His Orchestra;GOqDFGF2_dk;1
3059256;838;19;Dancing in the Dark;Erroll Garner;2c_N0SeZQh0;1
3059257;838;20;Dancing in the Dark;Robert Farnon and His Orchestra;Nna_Fj57jBU;1
3059258;838;21;Dancing in the Dark;Ted Heath and His Music;iMlgFFd8VZE;1
3059259;838;22;Dancing in the Dark;Bert Kaempfert and His Orchestra;x14AKgEIxOs;1
3059260;838;23;Dancing in the Dark;Barry Harris;rXGKMHcI1wc;1
3059261;838;24;Dancing in the Dark;Ronnie Aldrich and His Two Pianos;7eeLRXh-kB0;1
3059262;838;25;Dancing in the Dark;Fausto Papetti;vkKgrRKdBqs;1
3059263;838;26;Dancing in the Dark;George Van Eps;FBa5YWXzIpc;1
3103706;897;0;My Heart Will Go On (Love Theme from 'Titanic');Celine Dion;I3Ay4-zGlB0;1
3103707;897;1;My Heart Will Go On;Pam Hall;ydqBLvmFsdw;1
3103708;897;2;My Heart Will Go On;Ronnie McDowell;7xCkd05HJhc;1
3103709;897;3;My Heart Will Go On (Love Theme From 'Titanic');Switchblade Kittens;elttbxUH6so;1
3103710;897;4;My Heart Will Go On;A New Found Glory;Q1l1-OrD1To;1
3103711;897;5;My Heart Will Go On;Big Daddy;ISujjBWWPcM;1
3103712;897;7;My Heart Will Go On;The Bobcats;Y6FshDuDDr0;1
3103713;897;8;My Heart Will Go On;Gregorian;B7F71KXq-1M;1
3103714;897;9;My Heart Will Go On;Jackie Evancho with Joshua Bell;gBjY8DagQXs;1
3103715;897;10;My Heart Will Go On;Me First and The Gimme Gimmes;bESEHZz9Nyc;1
3103716;897;11;My Heart Will Go On;Scott Bradlee's Postmodern Jukebox ft. Mykal Kilgore;oyiWQ3l66Nk;1
3103717;897;12;My Heart Will Go On;Scott Bradlee's Postmodern Jukebox feat. Aubrey Logan;LZQodZXSdyw;1
3103718;897;13;My Heart Will Go On;Brian Withycombe;ROh9p0yG1C4;1
3103719;897;14;Theme from Titanic - My Heart Will Go On;12 Girls Band;0Lwb6nhFjBs;1
3103720;897;15;My Heart Will Go On;Jim Brickman;ajZ-nJyUM2o;1
3103721;897;16;My Heart Will Go On;Till Brönner;nq13NuWHU0g;1
3103722;897;17;My Heart Will Go On;André Rieu and His Johann Strauss Orchestra;n3SfufW6D74;1
3103723;897;19;Il mio cuore va;Paul Potts;we-f4hdttq0;1
3103724;897;20;My Heart Will Go On (Il mio cuore va);Il Divo;ELrRbtSeSxc;1
3134106;922;0;Dancing Queen;ABBA;xFrGuyw1V8s;1
3134107;922;1;Dancing Queen;Carol Douglas;8XN20JkxQhw;1
3134108;922;2;Dancing Queen;Tracy;zd4RSyS0oG0;1
3134109;922;3;Dancing Queen;Brotherhood of Man;NhdF6ni58fI;1
3134110;922;4;Dancing Queen;Love Hewitt;tICdeBO_AMs;1
3134111;922;5;Dancing Queen;Rob'N'Raz / DLC;NlxnvBTKcNo;1
3134112;922;6;Dancing Queen;Nukey Pikes;1njqleVTIds;1
3134113;922;7;Dancing Queen;The Real Group;1_Q80F1fuQA;1
3134114;922;8;Dancing Queen;P;-ZYt30MIeAw;1
3134115;922;9;Dancing Queen;Garageland;JYtvvzqjxhI;1
3134116;922;10;Dancing Queen;CoCo Lee;WGutQ3QYlIY;1
3134117;922;11;Dancing Queen;Redd Kross;HooLy5lDw-Y;1
3134118;922;12;Dancing Queen;A*Teens;DuSqK1ZZfy4;1
3134119;922;13;Dancing Queen;Sixpence None The Richer;YMiDPZZaL_g;1
3134120;922;14;Thank Abba for the Music;Steps - Tina Cousins - Cleopatra - B*Witched - Billie;yhgVUe5-Ozg;1
3134121;922;15;Dancing Queen;S Club 7;7w_VKwUScRc;1
3134122;922;16;Dancing Queen;Jimmy Barnes;0KcBlBLwAMU;1
3134123;922;17;Dancing Queen;Glow;8kta-lkump8;1
3134124;922;18;Dancing Queen;The Yayhoos;5eIHOSBoKb4;1
3134125;922;19;Dancing Queen;Nils Landgren;sjMAMthpaO8;1
3134126;922;20;Dancing Queen;Raining Pleasure;MAqrCn-A4os;1
3134127;922;21;Dancing Queen;Texas Lightning;XpPtLF2-Av0;1
3134128;922;22;Dancing Queen;Beat Crusaders;BP5JI7WdzWc;1
3134129;922;23;Dancing Queen;Belinda Carlisle;ZfQcmSOqX8A;1
3134130;922;24;Dancing Queen;Chet Lam;xBShpXFZMmY;1
3134131;922;25;Dancing Queen;Wing;XqBWvmhS-AY;1
3134132;922;26;Dancing Queen;Riff Raff;zO1sbA6PLYo;1
3134133;922;27;Dancing Queen;Bambi;R0Yo9KdTQIs;1
3134134;922;28;Dancing Queen;Meryl Streep, Julie Walters & Christine Baranski;DUkTaarFgUw;1
3134135;922;29;Dancing Queen;Daniel Boaventura;-0uJrr1iyUw;1
3134136;922;30;Dancing Queen;Frank Turner;LHE5vXrq7CI;1
3134137;922;31;Dancing Queen;Whitley;frI8q2GLZI4;1
3134138;922;32;Dancing Queen;Glee Cast;gQ6mZiNkU8c;1
3134139;922;33;Dancing Queen;Steps;7RlvaXDNr30;1
3134140;922;34;Abba Medley;Perpetuum Jazzile;H4ERHRe2bt0;1
3134141;922;35;Dancing Queen;Franck Pourcel;0EGnUaDG56I;1
3134142;922;36;Dancing Queen;The Les Reed Orchestra;po2y0gKBceY;1
3134143;922;37;Dancing Queen;Richard Clayderman;xSv5XhAZQHA;1
3134144;922;38;Reina danzante;ABBA;ZcVhyVRfJto;1
3247050;993;1;Hotel California;Sam Hui;70Car4yyC8I;1
3247051;993;2;Hotel California;René & Angela;fsxzkJa4qO0;1
3247052;993;3;Hotel California;Big Daddy;Jb8Pr4ozw94;1
3247053;993;4;Hotel California;Al B. Sure!;vhIcSolaWxM;1
3247054;993;5;Hotel California;Ho'aikane;dcAY9Ta3Mi8;1
3247055;993;6;Hotel California;West Coast All Stars;nxN5A0_HAdo;1
3247056;993;7;Hotel California;Majek Fashek;Md5JgwvRWbs;1
3247057;993;8;Hotel California;The Moog Cookbook;Ovzel1oUFcA;1
3247058;993;9;Hotel California;Ska Daddyz;8DEzTW5VhQI;1
3247059;993;10;Hotel California;Alabama 3;po-qnMghThc;1
3247060;993;11;Hotel California;Edi Fitzroy;vjWjxs16aTk;1
3247061;993;12;Hotel California;Nancy Sinatra;Low5WCSiNng;1
3247062;993;13;Hotel California;Helmut Lotti;UZGdR_E9ZBk;1
3247063;993;14;Hotel California;William Hung;wlTWpDav0FM;1
3247064;993;15;Hotel California;The Cat Empire;k3-HbIQ91Ic;1
3247065;993;16;Hotel California;Nashville;YTs23jFAAes;1
3247066;993;17;Hotel California;Rhythms del Mundo featuring The Killers;od8PBA-NTIY;1
3247067;993;18;Hotel California;The Acoustic Guitar Troubadours;RvHwTIpkW9M;1
3247068;993;19;Hotel California;Gene Clemetson;kH2S_I8RG-k;1
3247069;993;20;Hotel California;Noblesse Oblige;1F8GilIfAlI;1
3247070;993;23;Hotel California;Raymond Lefèvre;n-GeX4OU6b8;1
3247071;993;24;Hotel California;Anthony Ventura and His Orchestra;s4Q4JFd4ku0;1
3247072;993;25;Hotel California;Steelasophical;XAjK8O289gU;1
3247073;993;26;Hotel California;Scott D. Davis;5ZwORvHFgfg;1
3247074;993;28;Hotel California;Earl Klugh duet with Jake Shimabukuro;s6CvPagmJ5s;1
3247075;993;29;Hotel Can't Afford Ya;ApologetiX;FnN_bfARqp8;1
3247076;993;30;American Wedding;Frank Ocean;sR6zynt9McI;1
3247077;993;31;Hôtel California;Shuky & Aviva;aJ3FQdtpgNQ;1
3247078;993;32;ホテル・カリフォルニア [Hotel California];タンポポ;_tBHFN1x4bo;1
3247079;993;33;Hotel California;Gipsy Kings;xUZpoogW_40;1
3247080;993;34;Hotel California;Belle Perez;oJGKKIwzmE4;1
3316800;1004;0;Smells Like Teen Spirit;Nirvana;hTWKbfoikeg;1
3316801;1004;1;Smells Like Teen Spirit;Tori Amos;h2YkdnrM3aw;1
3316802;1004;2;Smells Like Teen Spirit;The Flying Pickets;YK7-YTRuFgk;1
3316803;1004;3;Smells Like Teen Spirit;Abigail [1];gEzrxoy09B0;1
3316804;1004;4;Smells Like Teen Spirit;The Benzedrine Monks of Santo Domonica;3JENWSdO7tI;1
3316805;1004;5;Smells Like Teen Spirit;Calcutta Anazamama;yBz2mjUIc3E;1
